movieId,title,genres,year,imdbId,imdbLink,poster,youtubeId,tags,r_counter
58806,Smart People,"Comedy, Drama, Romance",2008,0858479,http://www.imdb.com/title/tt858479,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1NTI3ODI3OV5BMl5BanBnXkFtZTcwMzk3NDI2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",be0bBWnUrnY,None,2
58826,"Shepherd: Border Patrol, The","Action, Crime, Thriller",2008,0827521,http://www.imdb.com/title/tt827521,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzcwNjcxODgwOV5BMl5BanBnXkFtZTcwMzMzNTM2MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",kMYueqXRUEM,None,1
58839,Leatherheads,"Comedy, Drama, Romance",2008,0379865,http://www.imdb.com/title/tt379865,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjU1OTEyMzQxNV5BMl5BanBnXkFtZTcwMDU3NTg1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",08UfUj5U3dE,None,4
58842,Assembly (Ji jie hao) ,"Action, Drama, War",007),0881200,http://www.imdb.com/title/tt881200,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzA4MDZiNmUtYjUzOS00YjgxLWIwYzctNGVhNDMyMGY5YTNjXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR9,0,182,268_AL_.jpg",8KJKgAefkwA,None,1
58870,Zebraman,Comedy,2004,0388556,http://www.imdb.com/title/tt388556,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzFjMGYzOGQtNjJlZi00ZDI4LTg5MDQtZjc3MmZhMjY2Yzg0XkEyXkFqcGdeQXVyMTIxMDUyOTI@._V1_UY268_CR0,0,182,268_AL_.jpg",dyggpWz3fkw,None,2
58876,Stop-Loss,"Drama, War",2008,0489281,http://www.imdb.com/title/tt489281,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNTI1NDg1MV5BMl5BanBnXkFtZTcwNzE2NTg1MQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",Mv2-oQj1R-8,None,2
58879,Shine a Light,"Documentary, Musical, IMAX",2008,0893382,http://www.imdb.com/title/tt893382,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3ODk0MzY0OF5BMl5BanBnXkFtZTcwNDA5NTQ3MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",V2dGuxTsuxY,None,1
58964,Inside (À l'intérieur),"Horror, Thriller",2007,0856288,http://www.imdb.com/title/tt856288,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzA2OTM3NGMtYTVkZC00ZGM2LWEzNzYtMjk1OGEwYjFhZjA0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",oGeV7ejT74Y,None,1
58972,Nim's Island,"Adventure, Comedy, Fantasy",2008,0410377,http://www.imdb.com/title/tt410377,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA0OTk0NjIwMDleQTJeQWpwZ15BbWU3MDg3NjM0NTE@._V1_UX182_CR0,0,182,268_AL_.jpg",yVkrPH48k_I,None,2
58975,"Ruins, The","Horror, Thriller",2008,0963794,http://www.imdb.com/title/tt963794,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNjc1NjkyOF5BMl5BanBnXkFtZTcwMzUwMjA2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",cyglpQU5sJ0,None,1
58998,Forgetting Sarah Marshall,"Comedy, Romance",2008,0800039,http://www.imdb.com/title/tt800039,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzODgzMjAyM15BMl5BanBnXkFtZTcwMTI3NzI2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",vWZ7bBfx-1s,None,39
59014,Superhero Movie,"Action, Comedy, Sci-Fi",2008,0426592,http://www.imdb.com/title/tt426592,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0Njc1MTU5Nl5BMl5BanBnXkFtZTcwMjA4NDE2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Ht6zgO94Xmg,None,3
59016,Street Kings,"Crime, Drama, Thriller",2008,0421073,http://www.imdb.com/title/tt421073,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMzE4ODM5MV5BMl5BanBnXkFtZTcwOTM4Mzk1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",G_0i5Eq-PKs,None,1
59018,"Visitor, The","Drama, Romance",2007,0857191,http://www.imdb.com/title/tt857191,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzNTg3NzkzNV5BMl5BanBnXkFtZTcwNzMwMjU2MQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",KY0FEt3mBog,None,1
59022,Harold & Kumar Escape from Guantanamo Bay,"Adventure, Comedy",2008,0481536,http://www.imdb.com/title/tt481536,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NTg3OTk0OV5BMl5BanBnXkFtZTcwODAwMzU1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Omt3tpgKDsA,None,13
59026,99 francs,Comedy,2007,0875113,http://www.imdb.com/title/tt875113,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxMTc3MDIzNl5BMl5BanBnXkFtZTcwODkyMjA0Mg@@._V1_UY268_CR3,0,182,268_AL_.jpg",sF4EL5G7qhQ,None,1
59037,Speed Racer,"Action, Children, Sci-Fi, IMAX",2008,0811080,http://www.imdb.com/title/tt811080,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWU4Y2RhYzMtYzIxZC00NmRlLTk0OTctNDg1NTg5Yjk4YjQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",FCxpdDhPwwc,None,3
59103,"Forbidden Kingdom, The","Action, Adventure, Comedy, Fantasy",2008,0865556,http://www.imdb.com/title/tt865556,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNTExMTg3NF5BMl5BanBnXkFtZTcwNDYyMTM2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6t8_jG56mEo,"['jackie chan', 'kung fu']",3
59118,Happy-Go-Lucky,"Comedy, Drama",2008,1045670,http://www.imdb.com/title/tt1045670,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4ODY1MjIyNV5BMl5BanBnXkFtZTcwMTExMTM5MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",WILfr1Q4a8M,None,1
59126,Religulous,"Comedy, Documentary",2008,0815241,http://www.imdb.com/title/tt815241,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMDcxMTA3M15BMl5BanBnXkFtZTcwNzk5NzU2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",XdkyLrDpaUg,None,5
59129,Outpost,"Action, Horror",2008,0892899,http://www.imdb.com/title/tt892899,"https://images-na.ssl-images-amazon.com/images/M/MV5BODA3OTEzOTQ2OF5BMl5BanBnXkFtZTcwMzUzMjY2MQ@@._V1_UY268_CR110,0,182,268_AL_.jpg",fEI-v5pdivA,None,2
59131,Are You Scared?,Horror,2006,0845955,http://www.imdb.com/title/tt845955,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMjU0MzA5OV5BMl5BanBnXkFtZTgwMzUzMTA2MDE@._V1_UY268_CR8,0,182,268_AL_.jpg",aaQbVOOId5c,None,1
59141,Son of Rambow,"Children, Comedy, Drama",2007,0845046,http://www.imdb.com/title/tt845046,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1MjM0ODc5N15BMl5BanBnXkFtZTcwMjMxMDg1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",hMsRJE9UM3M,['movies about movies'],3
59143,Super High Me,"Comedy, Documentary",2007,1111833,http://www.imdb.com/title/tt1111833,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2OTk1MDI2MF5BMl5BanBnXkFtZTcwNjE3MjU2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",z08TuIKL24w,None,2
59220,Outsourced,"Comedy, Romance",2006,0425326,http://www.imdb.com/title/tt425326,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MzU5NTEwNF5BMl5BanBnXkFtZTcwNzIxMDU1MQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",LImhTTFu4b8,None,1
59258,Baby Mama,Comedy,2008,0871426,http://www.imdb.com/title/tt871426,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNTc1Nzk1N15BMl5BanBnXkFtZTcwNjE4OTI2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",stc7RUABPaU,None,11
59295,Expelled: No Intelligence Allowed,Documentary,2008,1091617,http://www.imdb.com/title/tt1091617,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0ODIzMDAxOV5BMl5BanBnXkFtZTcwMTc0MDk2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",V5EPymcWp-g,None,1
59306,Prom Night,"Horror, Mystery, Thriller",2008,0926129,http://www.imdb.com/title/tt926129,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NzcyMjAxOF5BMl5BanBnXkFtZTcwMjEwNDc1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",KVIPIgE3Fnc,None,2
59315,Iron Man,"Action, Adventure, Sci-Fi",2008,0371746,http://www.imdb.com/title/tt371746,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczNTI2ODUwOF5BMl5BanBnXkFtZTcwMTU0NTIzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",KAE5ymVLmZg,None,94
59333,Made of Honor,"Comedy, Romance",2008,0866439,http://www.imdb.com/title/tt866439,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MzA5MjEzMF5BMl5BanBnXkFtZTcwNTk0MjU1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",XFQN3biQ4x8,None,4
59336,Redbelt,"Action, Drama",2008,1012804,http://www.imdb.com/title/tt1012804,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMzQxODQzM15BMl5BanBnXkFtZTcwMjIwMDM2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",uRRTjflCJew,None,1
59369,Taken,"Action, Crime, Drama, Thriller",2008,0936501,http://www.imdb.com/title/tt936501,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4NzQ0OTYyOF5BMl5BanBnXkFtZTcwMDkyNjQyMg@@._V1_UX182_CR0,0,182,268_AL_.jpg",CvUxdQ4q-Lg,None,42
59387,"Fall, The","Adventure, Drama, Fantasy",2006,0460791,http://www.imdb.com/title/tt460791,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzODUwMjM1M15BMl5BanBnXkFtZTcwNjU2MjU2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",eUUv20XfDyc,None,11
59421,What Happens in Vegas...,"Comedy, Romance",2008,1033643,http://www.imdb.com/title/tt1033643,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxNzMwOTU3OF5BMl5BanBnXkFtZTcwMzk0NTM2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",EsO3PfQiXy8,None,8
59429,American Pie Presents Beta House (American Pie 6: Beta House),Comedy,2007,0974959,http://www.imdb.com/title/tt974959,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3ODA3Nzg5Ml5BMl5BanBnXkFtZTcwMzM4MTI2MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",pIs3HLPvOKk,None,2
59440,Bella,"Drama, Romance",2006,0482463,http://www.imdb.com/title/tt482463,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzI4OTYwOTg0MF5BMl5BanBnXkFtZTcwMTM1MjUyNw@@._V1_UY268_CR1,0,182,268_AL_.jpg",mJ9AkTrbxgk,None,1
59501,"Chronicles of Narnia: Prince Caspian, The","Adventure, Children, Fantasy",2008,0499448,http://www.imdb.com/title/tt499448,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwOTA4NTE4Ml5BMl5BanBnXkFtZTcwOTI2NTg1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",dSJqhmjYw-o,"['fantasy', 'lion', 'narnia', 'Tilda Swinton']",12
59549,Shelter,"Drama, Romance",2007,0942384,http://www.imdb.com/title/tt942384,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMjcxMjc5MF5BMl5BanBnXkFtZTcwODAzNzc5MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",bKsCvcvoZcE,None,1
59604,"Girl Next Door, The","Crime, Drama, Horror, Thriller",2007,0830558,http://www.imdb.com/title/tt830558,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMDcyNjE1MF5BMl5BanBnXkFtZTcwOTA1Njg0MQ@@._V1_UY268_CR13,0,182,268_AL_.jpg",biRvF7UwW4Q,None,2
59615,Indiana Jones and the Kingdom of the Crystal Skull,"Action, Adventure, Comedy, Sci-Fi",2008,0367882,http://www.imdb.com/title/tt367882,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxNDUxNzcyMl5BMl5BanBnXkFtZTcwNTgwOTI3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",gQT5k8qsI34,None,39
59667,Nina's Heavenly Delights,Comedy,2006,0435706,http://www.imdb.com/title/tt435706,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0MzgwNjI1NV5BMl5BanBnXkFtZTcwNDAzNzc5MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",cNh4kdSsBoY,None,1
59725,Sex and the City,"Comedy, Romance",2008,1000774,http://www.imdb.com/title/tt1000774,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMzYxMjM3OF5BMl5BanBnXkFtZTcwNjg2OTA3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",ZaaLsOyUm_Q,None,11
59727,"Strangers, The","Horror, Thriller",2008,0482606,http://www.imdb.com/title/tt482606,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxODAyODMwNV5BMl5BanBnXkFtZTcwNzk5Nzk2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2lm2hZ50sN4,None,3
59731,"Bigger, Stronger, Faster*",Documentary,2008,1151309,http://www.imdb.com/title/tt1151309,"https://images-na.ssl-images-amazon.com/images/M/MV5BODEyNzczNTM1MV5BMl5BanBnXkFtZTcwNTI5NTE3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",3KzGfuFFSxA,None,1
59738,All the Boys Love Mandy Lane,"Horror, Mystery, Thriller",2006,0490076,http://www.imdb.com/title/tt490076,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzM0MjU1MzUzMF5BMl5BanBnXkFtZTcwMjcwNDQyOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",y9lA94P7shQ,None,1
59784,Kung Fu Panda,"Action, Animation, Children, Comedy, IMAX",2008,0441773,http://www.imdb.com/title/tt441773,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxOTY1NjUyN15BMl5BanBnXkFtZTcwMjMxMDk1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",PXi3Mv6KMzY,None,54
59810,Recount,Drama,2008,1000771,http://www.imdb.com/title/tt1000771,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDMwNDYzOTg4NF5BMl5BanBnXkFtZTcwNzEwNzE3MQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",GVd1LuadnDk,None,1
59814,Ex Drummer,"Comedy, Crime, Drama, Horror",2007,0812243,http://www.imdb.com/title/tt812243,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MjIwMDIyMF5BMl5BanBnXkFtZTcwNTUwOTY0MQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",KbcZ4OVa8Bs,None,1
59900,You Don't Mess with the Zohan,Comedy,2008,0960144,http://www.imdb.com/title/tt960144,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzE2MzEzNDc5M15BMl5BanBnXkFtZTcwMzYxOTA3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",ucmnTmYpGhI,None,15
59915,Stuck,"Horror, Thriller",2007,0758786,http://www.imdb.com/title/tt758786,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTdkNTk5Y2ItMmM4Mi00ZWRkLWEzNWMtODY5YzQ5YmJjNmFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Z14NEY-pSfE,None,1
59947,"Protector, The","Action, Comedy, Drama, Thriller",1985,0089847,http://www.imdb.com/title/tt89847,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWFjYTUzN2ItMDI5MS00YWZjLThhNGQtNjk3NDVjMTZjNzBhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",E5MKQBqkfa0,None,1
59985,Chaos Theory,"Comedy, Drama, Romance",2007,0460745,http://www.imdb.com/title/tt460745,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzMjA1NTExNzVeQTJeQWpwZ15BbWU3MDI4OTI1NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",HSwv3oF4NP0,None,1
59995,Boy A,"Crime, Drama",2007,1078188,http://www.imdb.com/title/tt1078188,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMjY2NDU2Ml5BMl5BanBnXkFtZTcwMDU2MjM3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",yF0PMhmuBPI,None,1
60030,Spiral,"Drama, Horror, Thriller",2007,0491162,http://www.imdb.com/title/tt491162,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTA4MzA3YmEtZmU2Yy00OTdhLThhMWQtNjgzYjE1MTVlYTgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",riL5PAtYNIk,None,1
60037,"Happening, The","Drama, Sci-Fi, Thriller",2008,0949731,http://www.imdb.com/title/tt949731,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2MjcwNjI0MF5BMl5BanBnXkFtZTcwMjM4NjM3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",TIQ21m1Ks08,None,5
60040,"Incredible Hulk, The","Action, Sci-Fi",2008,0800080,http://www.imdb.com/title/tt800080,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNzk3MjA1OF5BMl5BanBnXkFtZTcwMTE1Njg2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",10FEq8KO5M0,None,35
60046,"Children of Huang Shi, The","Drama, War",2008,0889588,http://www.imdb.com/title/tt889588,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MTM3MjM4NV5BMl5BanBnXkFtZTcwNDI1MzA3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",NydpkXCB0o4,None,1
60069,WALL·E,"Adventure, Animation, Children, Romance, Sci-Fi",2008,0910970,http://www.imdb.com/title/tt910970,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMTg5OTU0NF5BMl5BanBnXkFtZTcwMjMxMzMzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",8-_9n5DtKOc,"['last man on earth', 'love story', 'Post apocalyptic', 'social commentary']",104
60072,Wanted,"Action, Thriller",2008,0493464,http://www.imdb.com/title/tt493464,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNDM2MTMwMl5BMl5BanBnXkFtZTgwMjE4NjQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",q9Mr-iYZRZk,None,22
60074,Hancock,"Action, Adventure, Comedy, Crime, Fantasy",2008,0448157,http://www.imdb.com/title/tt448157,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyMzc4ODU3NV5BMl5BanBnXkFtZTcwNjk5Mzc1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7E_Sg27AXC8,"['bad script', 'Charlize Theron', 'Will Smith']",29
60126,Get Smart,"Action, Comedy",2008,0425061,http://www.imdb.com/title/tt425061,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzOTM1MzE0OF5BMl5BanBnXkFtZTYwNDE0Nzc4._V1_UX182_CR0,0,182,268_AL_.jpg",xbf9AWiJDBI,"['Anne Hathaway', 'Steve Carell']",16
60128,Young People Fucking (a.k.a. YPF),Comedy,2007,0913445,http://www.imdb.com/title/tt913445,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MDA2MzY2NV5BMl5BanBnXkFtZTcwODkxMTA3MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",2WnKLHpgaJ4,None,2
60141,St. Trinian's,"Children, Comedy",2007,0964587,http://www.imdb.com/title/tt964587,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MjIwMzgwNF5BMl5BanBnXkFtZTcwOTg3NzI3Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg",QW1xuCXABVc,None,1
60161,Futurama: The Beast with a Billion Backs,"Action, Animation, Comedy, Romance, Sci-Fi",2008,1054485,http://www.imdb.com/title/tt1054485,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTQxMDYyMjA0NF5BMl5BanBnXkFtZTcwNjE2NjU2MQ@@._V1._CR13,2,350,496_UY268_CR3,0,182,268_AL_.jpg",xGwC7U6Sf3o,None,6
60289,Kit Kittredge: An American Girl,"Children, Comedy, Drama, Mystery",2008,0846308,http://www.imdb.com/title/tt846308,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxOTExNTU2OF5BMl5BanBnXkFtZTcwMDAwODU2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",F_tl7YF2tFc,None,2
60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson,Documentary,2008,0479468,http://www.imdb.com/title/tt479468,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MTU0MzI0NV5BMl5BanBnXkFtZTcwNDYzNjQ3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",EOHCjGhy6vY,None,2
60293,"Wackness, The","Comedy, Drama, Romance",2008,1082886,http://www.imdb.com/title/tt1082886,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTkwNDkzMDI1Ml5BMl5BanBnXkFtZTcwMTc1OTA3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",LBewdRfdH4U,None,3
60303,Strange Circus (Kimyô na sâkasu),"Horror, Mystery, Thriller",2005,0492784,http://www.imdb.com/title/tt492784,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5MmM5MjgtOWFjMi00NWM1LTkwYmYtMTZmMTJhNjgyZTUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQzNTI5NTI@._V1_UY268_CR5,0,182,268_AL_.jpg",bvqWQGW5V1Q,None,1
60333,Encounters at the End of the World,Documentary,2008,1093824,http://www.imdb.com/title/tt1093824,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTI3NjkyNjY2OV5BMl5BanBnXkFtZTcwOTUwMTU3MQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",MImYM87jOtU,None,3
60363,Zombie Strippers!,"Comedy, Horror",2008,0960890,http://www.imdb.com/title/tt960890,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzNzE3MDQ4OV5BMl5BanBnXkFtZTcwNzkzMjQ5MQ@@._V1_UY268_CR13,0,182,268_AL_.jpg",ekh3hsLpuSI,None,1
60365,Frosty the Snowman,"Animation, Children, Comedy, Fantasy, Musical",1969,0064349,http://www.imdb.com/title/tt64349,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1ODg4OTExOV5BMl5BanBnXkFtZTcwNjI2MTIwMw@@._V1_UY268_CR4,0,182,268_AL_.jpg",8sFDrUWY5CI,None,1
60389,Battle for Haditha,War,2007,0870211,http://www.imdb.com/title/tt870211,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NjU1ODEwMl5BMl5BanBnXkFtZTcwOTE0NTkxMg@@._V1_UY268_CR4,0,182,268_AL_.jpg",VHFR-61ZDjo,None,1
60397,Mamma Mia!,"Comedy, Musical, Romance",2008,0795421,http://www.imdb.com/title/tt795421,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2MDU0MjM0MzReQTJeQWpwZ15BbWU3MDYwNzgwNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",XZAvWkBAhkk,None,14
60408,Welcome to the Sticks (Bienvenue chez les Ch'tis),Comedy,2008,1064932,http://www.imdb.com/title/tt1064932,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNzMzMzUxOV5BMl5BanBnXkFtZTcwODcyODA4MQ@@._V1_UY268_CR9,0,182,268_AL_.jpg",_6Mx3HZ4_tI,None,2
60471,Rogue,"Action, Adventure, Horror, Sci-Fi, Thriller",2007,0479528,http://www.imdb.com/title/tt479528,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNzAxNDU3Ml5BMl5BanBnXkFtZTcwMDU0ODg2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",BFx00dpfApQ,None,1
60487,"It's the Great Pumpkin, Charlie Brown","Animation, Children, Comedy",1966,0060550,http://www.imdb.com/title/tt60550,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMDc1NTYzM15BMl5BanBnXkFtZTgwMDQ2NDUzMzE@._V1_UY268_CR6,0,182,268_AL_.jpg",xiSIQzwIPzQ,None,5
60514,Journey to the Center of the Earth,"Action, Adventure, Sci-Fi",2008,0373051,http://www.imdb.com/title/tt373051,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MzY1MzU1MF5BMl5BanBnXkFtZTcwOTQ2NjM3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",a6gUG2VKbig,None,5
60516,Meet Dave,"Adventure, Children, Comedy, Romance, Sci-Fi",2008,0765476,http://www.imdb.com/title/tt765476,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMjIzODc0M15BMl5BanBnXkFtZTcwMTk0MjQ2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",ZvsijM8XcVg,['enjoyable'],2
60522,"Machine Girl, The (Kataude mashin gâru)","Action, Comedy, Fantasy, Horror, Thriller",2008,1050160,http://www.imdb.com/title/tt1050160,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4ODYxMTA2MV5BMl5BanBnXkFtZTcwNzEzNjQ5MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",eSpCWJnnWVI,None,2
60538,Shrooms,"Horror, Thriller",2007,0492486,http://www.imdb.com/title/tt492486,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTQ3NGZhNjktMDNhOS00YzJiLWI1YjAtMDI5MzY1NzUxOGFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",qDhRhmrC80g,None,1
60647,Transsiberian,"Crime, Drama, Thriller",2008,0800241,http://www.imdb.com/title/tt800241,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MDU0NTI2Ml5BMl5BanBnXkFtZTcwNTkyNjY3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",386HCnvhQ2A,None,1
60674,Stargate: Continuum,Sci-Fi,2008,0929629,http://www.imdb.com/title/tt929629,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MTc1NTYyNF5BMl5BanBnXkFtZTcwMjExNDI3NA@@._V1_UY268_CR8,0,182,268_AL_.jpg",C4gNXCnHFsg,None,1
60684,Watchmen,"Action, Drama, Mystery, Sci-Fi, Thriller, IMAX",2009,0409459,http://www.imdb.com/title/tt409459,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0NjI2OTYxMF5BMl5BanBnXkFtZTcwMTcxMjkyMg@@._V1_UX182_CR0,0,182,268_AL_.jpg",PVgUZ2NSzBo,None,43
